instant,dteday,season,year,month,hours,holiday,weekday,weather_situation,temp,atemp,humidity,wind_speed,casual,registered,count_cr,temp_actual,atemp_actual,hum_actual,windspeed_actual,time_group,temp_category
12137,2012-05-25,Summer,2012,May,21,No,Friday,Clear,0.7,0.6515,0.65,0.1343,62,193,255,28.7,32.574999999999996,65.0,8.9981,Night,Hot
12138,2012-05-25,Summer,2012,May,22,No,Friday,Clear,0.66,0.6212,0.74,0.1045,65,147,212,27.060000000000002,31.06,74.0,7.0015,Night,Mild
12139,2012-05-25,Summer,2012,May,23,No,Friday,Clear,0.66,0.6061,0.78,0.2239,34,132,166,27.060000000000002,30.305,78.0,15.001299999999999,Night,Mild
12140,2012-05-26,Summer,2012,May,0,No,Saturday,Clear,0.64,0.5758,0.83,0.1642,18,98,116,26.240000000000002,28.79,83.0,11.0014,Night,Mild
12141,2012-05-26,Summer,2012,May,1,No,Saturday,Clear,0.64,0.5758,0.83,0.1343,18,64,82,26.240000000000002,28.79,83.0,8.9981,Night,Mild
12142,2012-05-26,Summer,2012,May,2,No,Saturday,Clear,0.64,0.5758,0.89,0.1343,9,55,64,26.240000000000002,28.79,89.0,8.9981,Night,Mild
12143,2012-05-26,Summer,2012,May,3,No,Saturday,Clear,0.62,0.5606,0.88,0.1045,9,22,31,25.419999999999998,28.03,88.0,7.0015,Night,Mild
12144,2012-05-26,Summer,2012,May,4,No,Saturday,Clear,0.62,0.5606,0.88,0.1343,0,2,2,25.419999999999998,28.03,88.0,8.9981,Night,Mild
12145,2012-05-26,Summer,2012,May,5,No,Saturday,Clear,0.62,0.5758,0.83,0.2537,0,10,10,25.419999999999998,28.79,83.0,16.997899999999998,Night,Mild
12146,2012-05-26,Summer,2012,May,6,No,Saturday,Clear,0.62,0.5606,0.88,0.194,6,25,31,25.419999999999998,28.03,88.0,12.998000000000001,Morning,Mild
12147,2012-05-26,Summer,2012,May,7,No,Saturday,Mist,0.62,0.5606,0.88,0.1642,10,44,54,25.419999999999998,28.03,88.0,11.0014,Morning,Mild
12148,2012-05-26,Summer,2012,May,8,No,Saturday,Clear,0.64,0.5909,0.78,0.1343,38,103,141,26.240000000000002,29.544999999999998,78.0,8.9981,Morning,Mild
12149,2012-05-26,Summer,2012,May,9,No,Saturday,Clear,0.64,0.5758,0.83,0.194,97,192,289,26.240000000000002,28.79,83.0,12.998000000000001,Morning,Mild
12150,2012-05-26,Summer,2012,May,10,No,Saturday,Clear,0.68,0.6364,0.79,0.2239,181,256,437,27.880000000000003,31.819999999999997,79.0,15.001299999999999,Morning,Hot
12151,2012-05-26,Summer,2012,May,11,No,Saturday,Clear,0.7,0.6667,0.74,0.194,208,312,520,28.7,33.335,74.0,12.998000000000001,Morning,Hot
12152,2012-05-26,Summer,2012,May,12,No,Saturday,Clear,0.74,0.697,0.66,0.2239,236,293,529,30.34,34.849999999999994,66.0,15.001299999999999,Afternoon,Hot
12153,2012-05-26,Summer,2012,May,13,No,Saturday,Clear,0.76,0.7273,0.66,0.194,265,274,539,31.16,36.364999999999995,66.0,12.998000000000001,Afternoon,Hot
12154,2012-05-26,Summer,2012,May,14,No,Saturday,Clear,0.76,0.7273,0.66,0.2239,307,257,564,31.16,36.364999999999995,66.0,15.001299999999999,Afternoon,Hot
12155,2012-05-26,Summer,2012,May,15,No,Saturday,Clear,0.76,0.7273,0.66,0.2836,274,239,513,31.16,36.364999999999995,66.0,19.0012,Afternoon,Hot
12156,2012-05-26,Summer,2012,May,16,No,Saturday,Clear,0.78,0.7273,0.55,0.2537,261,243,504,31.98,36.364999999999995,55.00000000000001,16.997899999999998,Afternoon,Hot
12157,2012-05-26,Summer,2012,May,17,No,Saturday,Mist,0.78,0.7121,0.52,0.2537,235,227,462,31.98,35.605,52.0,16.997899999999998,Evening,Hot
12158,2012-05-26,Summer,2012,May,18,No,Saturday,Mist,0.76,0.697,0.52,0.194,199,216,415,31.16,34.849999999999994,52.0,12.998000000000001,Evening,Hot
12159,2012-05-26,Summer,2012,May,19,No,Saturday,Mist,0.74,0.697,0.66,0.2239,159,214,373,30.34,34.849999999999994,66.0,15.001299999999999,Evening,Hot
12160,2012-05-26,Summer,2012,May,20,No,Saturday,Mist,0.74,0.6818,0.55,0.194,103,152,255,30.34,34.089999999999996,55.00000000000001,12.998000000000001,Evening,Hot
12161,2012-05-26,Summer,2012,May,21,No,Saturday,Mist,0.72,0.6818,0.62,0.194,100,151,251,29.52,34.089999999999996,62.0,12.998000000000001,Night,Hot
12162,2012-05-26,Summer,2012,May,22,No,Saturday,Clear,0.7,0.6667,0.74,0.2537,86,118,204,28.7,33.335,74.0,16.997899999999998,Night,Hot
12163,2012-05-26,Summer,2012,May,23,No,Saturday,Clear,0.7,0.6667,0.74,0.2537,36,114,150,28.7,33.335,74.0,16.997899999999998,Night,Hot
12164,2012-05-27,Summer,2012,May,0,No,Sunday,Mist,0.68,0.6364,0.69,0.1642,48,89,137,27.880000000000003,31.819999999999997,69.0,11.0014,Night,Hot
12165,2012-05-27,Summer,2012,May,1,No,Sunday,Clear,0.66,0.6212,0.74,0.2239,17,61,78,27.060000000000002,31.06,74.0,15.001299999999999,Night,Mild
12166,2012-05-27,Summer,2012,May,2,No,Sunday,Clear,0.64,0.6061,0.73,0.2239,16,45,61,26.240000000000002,30.305,73.0,15.001299999999999,Night,Mild
12167,2012-05-27,Summer,2012,May,3,No,Sunday,Clear,0.64,0.6061,0.73,0.1642,11,25,36,26.240000000000002,30.305,73.0,11.0014,Night,Mild
12168,2012-05-27,Summer,2012,May,4,No,Sunday,Clear,0.62,0.5758,0.83,0.194,4,7,11,25.419999999999998,28.79,83.0,12.998000000000001,Night,Mild
12169,2012-05-27,Summer,2012,May,5,No,Sunday,Clear,0.62,0.5758,0.83,0.194,2,5,7,25.419999999999998,28.79,83.0,12.998000000000001,Night,Mild
12170,2012-05-27,Summer,2012,May,6,No,Sunday,Clear,0.62,0.5758,0.83,0.1642,8,14,22,25.419999999999998,28.79,83.0,11.0014,Morning,Mild
12171,2012-05-27,Summer,2012,May,7,No,Sunday,Clear,0.62,0.5606,0.88,0.1642,22,30,52,25.419999999999998,28.03,88.0,11.0014,Morning,Mild
12172,2012-05-27,Summer,2012,May,8,No,Sunday,Clear,0.64,0.5758,0.83,0.194,69,82,151,26.240000000000002,28.79,83.0,12.998000000000001,Morning,Mild
12173,2012-05-27,Summer,2012,May,9,No,Sunday,Clear,0.66,0.6061,0.83,0.2239,130,140,270,27.060000000000002,30.305,83.0,15.001299999999999,Morning,Mild
12174,2012-05-27,Summer,2012,May,10,No,Sunday,Clear,0.68,0.6364,0.74,0.2537,209,215,424,27.880000000000003,31.819999999999997,74.0,16.997899999999998,Morning,Hot
12175,2012-05-27,Summer,2012,May,11,No,Sunday,Clear,0.72,0.6818,0.66,0.2239,268,251,519,29.52,34.089999999999996,66.0,15.001299999999999,Morning,Hot
12176,2012-05-27,Summer,2012,May,12,No,Sunday,Clear,0.74,0.697,0.66,0.2537,301,269,570,30.34,34.849999999999994,66.0,16.997899999999998,Afternoon,Hot
12177,2012-05-27,Summer,2012,May,13,No,Sunday,Clear,0.76,0.7121,0.58,0.194,270,228,498,31.16,35.605,57.99999999999999,12.998000000000001,Afternoon,Hot
12178,2012-05-27,Summer,2012,May,14,No,Sunday,Clear,0.76,0.7121,0.58,0.2537,317,230,547,31.16,35.605,57.99999999999999,16.997899999999998,Afternoon,Hot
12179,2012-05-27,Summer,2012,May,15,No,Sunday,Clear,0.78,0.7121,0.52,0.2836,290,245,535,31.98,35.605,52.0,19.0012,Afternoon,Hot
12180,2012-05-27,Summer,2012,May,16,No,Sunday,Clear,0.78,0.7121,0.52,0.2836,258,243,501,31.98,35.605,52.0,19.0012,Afternoon,Hot
12181,2012-05-27,Summer,2012,May,17,No,Sunday,Clear,0.78,0.7121,0.49,0.2985,275,247,522,31.98,35.605,49.0,19.999499999999998,Evening,Hot
12182,2012-05-27,Summer,2012,May,18,No,Sunday,Clear,0.76,0.7121,0.58,0.2985,266,252,518,31.16,35.605,57.99999999999999,19.999499999999998,Evening,Hot
12183,2012-05-27,Summer,2012,May,19,No,Sunday,Clear,0.76,0.7121,0.58,0.194,230,212,442,31.16,35.605,57.99999999999999,12.998000000000001,Evening,Hot
12184,2012-05-27,Summer,2012,May,20,No,Sunday,Clear,0.74,0.6818,0.55,0.1642,168,224,392,30.34,34.089999999999996,55.00000000000001,11.0014,Evening,Hot
12185,2012-05-27,Summer,2012,May,21,No,Sunday,Light Rain/Snow,0.66,0.6212,0.69,0.4179,64,79,143,27.060000000000002,31.06,69.0,27.999299999999998,Night,Mild
12186,2012-05-27,Summer,2012,May,22,No,Sunday,Light Rain/Snow,0.62,0.5758,0.83,0.0,9,50,59,25.419999999999998,28.79,83.0,0.0,Night,Mild
12187,2012-05-27,Summer,2012,May,23,No,Sunday,Light Rain/Snow,0.62,0.5758,0.83,0.1343,31,65,96,25.419999999999998,28.79,83.0,8.9981,Night,Mild
12188,2012-05-28,Summer,2012,May,0,Yes,Monday,Clear,0.62,0.5758,0.83,0.2239,21,44,65,25.419999999999998,28.79,83.0,15.001299999999999,Night,Mild
12189,2012-05-28,Summer,2012,May,1,Yes,Monday,Mist,0.62,0.5909,0.78,0.2985,14,45,59,25.419999999999998,29.544999999999998,78.0,19.999499999999998,Night,Mild
12190,2012-05-28,Summer,2012,May,2,Yes,Monday,Clear,0.6,0.5606,0.83,0.2239,20,28,48,24.599999999999998,28.03,83.0,15.001299999999999,Night,Mild
12191,2012-05-28,Summer,2012,May,3,Yes,Monday,Clear,0.62,0.5909,0.73,0.1642,6,12,18,25.419999999999998,29.544999999999998,73.0,11.0014,Night,Mild
12192,2012-05-28,Summer,2012,May,4,Yes,Monday,Clear,0.6,0.5758,0.78,0.1343,2,4,6,24.599999999999998,28.79,78.0,8.9981,Night,Mild
12193,2012-05-28,Summer,2012,May,5,Yes,Monday,Clear,0.6,0.5758,0.78,0.1343,4,5,9,24.599999999999998,28.79,78.0,8.9981,Night,Mild
12194,2012-05-28,Summer,2012,May,6,Yes,Monday,Clear,0.62,0.5909,0.73,0.1642,6,14,20,25.419999999999998,29.544999999999998,73.0,11.0014,Morning,Mild
12195,2012-05-28,Summer,2012,May,7,Yes,Monday,Clear,0.62,0.5909,0.78,0.1045,24,43,67,25.419999999999998,29.544999999999998,78.0,7.0015,Morning,Mild
12196,2012-05-28,Summer,2012,May,8,Yes,Monday,Clear,0.66,0.6212,0.69,0.0,62,93,155,27.060000000000002,31.06,69.0,0.0,Morning,Mild
12197,2012-05-28,Summer,2012,May,9,Yes,Monday,Clear,0.7,0.6515,0.61,0.0,121,142,263,28.7,32.574999999999996,61.0,0.0,Morning,Hot
12198,2012-05-28,Summer,2012,May,10,Yes,Monday,Clear,0.7,0.6515,0.61,0.0,189,175,364,28.7,32.574999999999996,61.0,0.0,Morning,Hot
12199,2012-05-28,Summer,2012,May,11,Yes,Monday,Clear,0.72,0.6818,0.66,0.1343,254,222,476,29.52,34.089999999999996,66.0,8.9981,Morning,Hot
12200,2012-05-28,Summer,2012,May,12,Yes,Monday,Clear,0.76,0.7121,0.62,0.1343,233,292,525,31.16,35.605,62.0,8.9981,Afternoon,Hot
12201,2012-05-28,Summer,2012,May,13,Yes,Monday,Clear,0.8,0.7879,0.63,0.2836,272,284,556,32.800000000000004,39.395,63.0,19.0012,Afternoon,Hot
12202,2012-05-28,Summer,2012,May,14,Yes,Monday,Clear,0.8,0.7879,0.63,0.2836,238,227,465,32.800000000000004,39.395,63.0,19.0012,Afternoon,Hot
12203,2012-05-28,Summer,2012,May,15,Yes,Monday,Clear,0.82,0.7879,0.56,0.2985,181,279,460,33.62,39.395,56.00000000000001,19.999499999999998,Afternoon,Hot
12204,2012-05-28,Summer,2012,May,16,Yes,Monday,Clear,0.82,0.7879,0.56,0.3284,223,278,501,33.62,39.395,56.00000000000001,22.0028,Afternoon,Hot
12205,2012-05-28,Summer,2012,May,17,Yes,Monday,Clear,0.82,0.7879,0.56,0.2985,158,247,405,33.62,39.395,56.00000000000001,19.999499999999998,Evening,Hot
12206,2012-05-28,Summer,2012,May,18,Yes,Monday,Clear,0.8,0.7727,0.59,0.2985,132,251,383,32.800000000000004,38.635000000000005,59.0,19.999499999999998,Evening,Hot
12207,2012-05-28,Summer,2012,May,19,Yes,Monday,Clear,0.8,0.7576,0.55,0.2985,148,247,395,32.800000000000004,37.88,55.00000000000001,19.999499999999998,Evening,Hot
12208,2012-05-28,Summer,2012,May,20,Yes,Monday,Clear,0.78,0.7424,0.62,0.2985,114,203,317,31.98,37.12,62.0,19.999499999999998,Evening,Hot
12209,2012-05-28,Summer,2012,May,21,Yes,Monday,Clear,0.76,0.7273,0.66,0.2836,66,181,247,31.16,36.364999999999995,66.0,19.0012,Night,Hot
12210,2012-05-28,Summer,2012,May,22,Yes,Monday,Clear,0.74,0.697,0.7,0.1642,47,110,157,30.34,34.849999999999994,70.0,11.0014,Night,Hot
12211,2012-05-28,Summer,2012,May,23,Yes,Monday,Clear,0.72,0.697,0.74,0.1642,22,60,82,29.52,34.849999999999994,74.0,11.0014,Night,Hot
12212,2012-05-29,Summer,2012,May,0,No,Tuesday,Clear,0.7,0.6667,0.79,0.194,12,33,45,28.7,33.335,79.0,12.998000000000001,Night,Hot
12213,2012-05-29,Summer,2012,May,1,No,Tuesday,Clear,0.7,0.6667,0.79,0.194,1,13,14,28.7,33.335,79.0,12.998000000000001,Night,Hot
12214,2012-05-29,Summer,2012,May,2,No,Tuesday,Clear,0.68,0.6364,0.83,0.1343,0,8,8,27.880000000000003,31.819999999999997,83.0,8.9981,Night,Hot
12215,2012-05-29,Summer,2012,May,3,No,Tuesday,Clear,0.68,0.6364,0.79,0.2836,1,2,3,27.880000000000003,31.819999999999997,79.0,19.0012,Night,Hot
12216,2012-05-29,Summer,2012,May,4,No,Tuesday,Clear,0.66,0.6061,0.78,0.2239,0,5,5,27.060000000000002,30.305,78.0,15.001299999999999,Night,Mild
12217,2012-05-29,Summer,2012,May,5,No,Tuesday,Clear,0.66,0.6061,0.78,0.2239,1,32,33,27.060000000000002,30.305,78.0,15.001299999999999,Night,Mild
12218,2012-05-29,Summer,2012,May,6,No,Tuesday,Clear,0.66,0.6061,0.78,0.2239,9,145,154,27.060000000000002,30.305,78.0,15.001299999999999,Morning,Mild
12219,2012-05-29,Summer,2012,May,7,No,Tuesday,Clear,0.66,0.6061,0.78,0.2239,19,431,450,27.060000000000002,30.305,78.0,15.001299999999999,Morning,Mild
12220,2012-05-29,Summer,2012,May,8,No,Tuesday,Clear,0.7,0.6667,0.74,0.194,46,588,634,28.7,33.335,74.0,12.998000000000001,Morning,Hot
12221,2012-05-29,Summer,2012,May,9,No,Tuesday,Clear,0.72,0.6818,0.7,0.2537,26,231,257,29.52,34.089999999999996,70.0,16.997899999999998,Morning,Hot
12222,2012-05-29,Summer,2012,May,10,No,Tuesday,Clear,0.74,0.697,0.7,0.2985,67,116,183,30.34,34.849999999999994,70.0,19.999499999999998,Morning,Hot
12223,2012-05-29,Summer,2012,May,11,No,Tuesday,Clear,0.76,0.7121,0.62,0.2985,50,147,197,31.16,35.605,62.0,19.999499999999998,Morning,Hot
12224,2012-05-29,Summer,2012,May,12,No,Tuesday,Clear,0.8,0.7576,0.55,0.3284,56,181,237,32.800000000000004,37.88,55.00000000000001,22.0028,Afternoon,Hot
12225,2012-05-29,Summer,2012,May,13,No,Tuesday,Clear,0.82,0.7727,0.52,0.3881,63,176,239,33.62,38.635000000000005,52.0,26.0027,Afternoon,Hot
12226,2012-05-29,Summer,2012,May,14,No,Tuesday,Clear,0.82,0.7727,0.52,0.4179,80,158,238,33.62,38.635000000000005,52.0,27.999299999999998,Afternoon,Hot
12227,2012-05-29,Summer,2012,May,15,No,Tuesday,Clear,0.82,0.7727,0.49,0.3881,71,185,256,33.62,38.635000000000005,49.0,26.0027,Afternoon,Hot
12228,2012-05-29,Summer,2012,May,16,No,Tuesday,Clear,0.82,0.7727,0.49,0.4925,73,320,393,33.62,38.635000000000005,49.0,32.9975,Afternoon,Hot
12229,2012-05-29,Summer,2012,May,17,No,Tuesday,Clear,0.82,0.7576,0.46,0.4179,107,674,781,33.62,37.88,46.0,27.999299999999998,Evening,Hot
12230,2012-05-29,Summer,2012,May,18,No,Tuesday,Clear,0.8,0.7424,0.49,0.4925,78,632,710,32.800000000000004,37.12,49.0,32.9975,Evening,Hot
12231,2012-05-29,Summer,2012,May,19,No,Tuesday,Clear,0.78,0.7121,0.52,0.3582,69,457,526,31.98,35.605,52.0,23.9994,Evening,Hot
12232,2012-05-29,Summer,2012,May,20,No,Tuesday,Light Rain/Snow,0.7,0.6515,0.61,0.5224,36,168,204,28.7,32.574999999999996,61.0,35.0008,Evening,Hot
12233,2012-05-29,Summer,2012,May,21,No,Tuesday,Light Rain/Snow,0.6,0.5455,0.88,0.4478,3,68,71,24.599999999999998,27.275,88.0,30.002599999999997,Night,Mild
12234,2012-05-29,Summer,2012,May,22,No,Tuesday,Mist,0.62,0.5606,0.88,0.0896,2,53,55,25.419999999999998,28.03,88.0,6.0032,Night,Mild
12235,2012-05-29,Summer,2012,May,23,No,Tuesday,Light Rain/Snow,0.62,0.5455,0.94,0.0,10,40,50,25.419999999999998,27.275,94.0,0.0,Night,Mild
12236,2012-05-30,Summer,2012,May,0,No,Wednesday,Light Rain/Snow,0.64,0.5758,0.89,0.1045,4,32,36,26.240000000000002,28.79,89.0,7.0015,Night,Mild
12237,2012-05-30,Summer,2012,May,1,No,Wednesday,Light Rain/Snow,0.64,0.5758,0.89,0.194,0,4,4,26.240000000000002,28.79,89.0,12.998000000000001,Night,Mild
12238,2012-05-30,Summer,2012,May,2,No,Wednesday,Light Rain/Snow,0.62,0.5455,0.94,0.0896,1,4,5,25.419999999999998,27.275,94.0,6.0032,Night,Mild
12239,2012-05-30,Summer,2012,May,3,No,Wednesday,Light Rain/Snow,0.62,0.5606,0.88,0.1343,0,5,5,25.419999999999998,28.03,88.0,8.9981,Night,Mild
12240,2012-05-30,Summer,2012,May,4,No,Wednesday,Mist,0.62,0.5606,0.88,0.1343,0,6,6,25.419999999999998,28.03,88.0,8.9981,Night,Mild
12241,2012-05-30,Summer,2012,May,5,No,Wednesday,Mist,0.62,0.5909,0.78,0.1343,1,40,41,25.419999999999998,29.544999999999998,78.0,8.9981,Night,Mild
12242,2012-05-30,Summer,2012,May,6,No,Wednesday,Mist,0.6,0.5758,0.78,0.1045,5,139,144,24.599999999999998,28.79,78.0,7.0015,Morning,Mild
12243,2012-05-30,Summer,2012,May,7,No,Wednesday,Light Rain/Snow,0.6,0.5758,0.78,0.194,14,469,483,24.599999999999998,28.79,78.0,12.998000000000001,Morning,Mild
12244,2012-05-30,Summer,2012,May,8,No,Wednesday,Mist,0.6,0.5909,0.73,0.1642,29,642,671,24.599999999999998,29.544999999999998,73.0,11.0014,Morning,Mild
12245,2012-05-30,Summer,2012,May,9,No,Wednesday,Mist,0.62,0.6061,0.69,0.194,23,282,305,25.419999999999998,30.305,69.0,12.998000000000001,Morning,Mild
12246,2012-05-30,Summer,2012,May,10,No,Wednesday,Mist,0.62,0.6061,0.69,0.2836,39,138,177,25.419999999999998,30.305,69.0,19.0012,Morning,Mild
12247,2012-05-30,Summer,2012,May,11,No,Wednesday,Mist,0.66,0.6212,0.65,0.194,53,155,208,27.060000000000002,31.06,65.0,12.998000000000001,Morning,Mild
12248,2012-05-30,Summer,2012,May,12,No,Wednesday,Clear,0.7,0.6515,0.54,0.0,33,220,253,28.7,32.574999999999996,54.0,0.0,Afternoon,Hot
12249,2012-05-30,Summer,2012,May,13,No,Wednesday,Clear,0.7,0.6515,0.51,0.0,53,236,289,28.7,32.574999999999996,51.0,0.0,Afternoon,Hot
12250,2012-05-30,Summer,2012,May,14,No,Wednesday,Clear,0.72,0.6515,0.42,0.1343,44,208,252,29.52,32.574999999999996,42.0,8.9981,Afternoon,Hot
12251,2012-05-30,Summer,2012,May,15,No,Wednesday,Clear,0.72,0.6667,0.51,0.1343,54,221,275,29.52,33.335,51.0,8.9981,Afternoon,Hot
12252,2012-05-30,Summer,2012,May,16,No,Wednesday,Clear,0.72,0.6667,0.51,0.1642,46,352,398,29.52,33.335,51.0,11.0014,Afternoon,Hot
12253,2012-05-30,Summer,2012,May,17,No,Wednesday,Clear,0.74,0.6667,0.48,0.0896,83,756,839,30.34,33.335,48.0,6.0032,Evening,Hot
12254,2012-05-30,Summer,2012,May,18,No,Wednesday,Clear,0.74,0.6667,0.48,0.1642,50,746,796,30.34,33.335,48.0,11.0014,Evening,Hot
12255,2012-05-30,Summer,2012,May,19,No,Wednesday,Clear,0.72,0.6667,0.54,0.1642,50,506,556,29.52,33.335,54.0,11.0014,Evening,Hot
12256,2012-05-30,Summer,2012,May,20,No,Wednesday,Mist,0.54,0.5152,0.6,0.1343,57,374,431,22.14,25.759999999999998,60.0,8.9981,Evening,Mild
12257,2012-05-30,Summer,2012,May,21,No,Wednesday,Clear,0.68,0.6364,0.57,0.1045,41,263,304,27.880000000000003,31.819999999999997,56.99999999999999,7.0015,Night,Hot
12258,2012-05-30,Summer,2012,May,22,No,Wednesday,Clear,0.66,0.6212,0.69,0.1045,26,191,217,27.060000000000002,31.06,69.0,7.0015,Night,Mild
12259,2012-05-30,Summer,2012,May,23,No,Wednesday,Clear,0.66,0.6212,0.65,0.1045,39,121,160,27.060000000000002,31.06,65.0,7.0015,Night,Mild
12260,2012-05-31,Summer,2012,May,0,No,Thursday,Clear,0.64,0.6061,0.69,0.1343,13,48,61,26.240000000000002,30.305,69.0,8.9981,Night,Mild
12261,2012-05-31,Summer,2012,May,1,No,Thursday,Clear,0.64,0.6061,0.69,0.0896,4,22,26,26.240000000000002,30.305,69.0,6.0032,Night,Mild
12262,2012-05-31,Summer,2012,May,2,No,Thursday,Clear,0.64,0.6061,0.65,0.0896,6,8,14,26.240000000000002,30.305,65.0,6.0032,Night,Mild
12263,2012-05-31,Summer,2012,May,3,No,Thursday,Clear,0.62,0.6061,0.69,0.0896,0,8,8,25.419999999999998,30.305,69.0,6.0032,Night,Mild
12264,2012-05-31,Summer,2012,May,4,No,Thursday,Clear,0.62,0.6061,0.69,0.0,0,8,8,25.419999999999998,30.305,69.0,0.0,Night,Mild
12265,2012-05-31,Summer,2012,May,5,No,Thursday,Clear,0.62,0.6061,0.69,0.2537,1,32,33,25.419999999999998,30.305,69.0,16.997899999999998,Night,Mild
12266,2012-05-31,Summer,2012,May,6,No,Thursday,Clear,0.6,0.5909,0.73,0.2239,7,171,178,24.599999999999998,29.544999999999998,73.0,15.001299999999999,Morning,Mild
12267,2012-05-31,Summer,2012,May,7,No,Thursday,Clear,0.6,0.6061,0.64,0.2836,18,489,507,24.599999999999998,30.305,64.0,19.0012,Morning,Mild
12268,2012-05-31,Summer,2012,May,8,No,Thursday,Clear,0.62,0.6212,0.57,0.2537,18,675,693,25.419999999999998,31.06,56.99999999999999,16.997899999999998,Morning,Mild
12269,2012-05-31,Summer,2012,May,9,No,Thursday,Clear,0.66,0.6212,0.47,0.2537,47,264,311,27.060000000000002,31.06,47.0,16.997899999999998,Morning,Mild
12270,2012-05-31,Summer,2012,May,10,No,Thursday,Clear,0.7,0.6364,0.39,0.3881,65,155,220,28.7,31.819999999999997,39.0,26.0027,Morning,Hot
12271,2012-05-31,Summer,2012,May,11,No,Thursday,Clear,0.72,0.6515,0.37,0.2836,65,153,218,29.52,32.574999999999996,37.0,19.0012,Morning,Hot
12272,2012-05-31,Summer,2012,May,12,No,Thursday,Clear,0.72,0.6515,0.37,0.194,62,230,292,29.52,32.574999999999996,37.0,12.998000000000001,Afternoon,Hot
12273,2012-05-31,Summer,2012,May,13,No,Thursday,Clear,0.74,0.6515,0.35,0.1343,77,216,293,30.34,32.574999999999996,35.0,8.9981,Afternoon,Hot
12274,2012-05-31,Summer,2012,May,14,No,Thursday,Clear,0.76,0.6667,0.31,0.194,61,193,254,31.16,33.335,31.0,12.998000000000001,Afternoon,Hot
12275,2012-05-31,Summer,2012,May,15,No,Thursday,Clear,0.76,0.6667,0.33,0.2985,81,209,290,31.16,33.335,33.0,19.999499999999998,Afternoon,Hot
12276,2012-05-31,Summer,2012,May,16,No,Thursday,Clear,0.76,0.6667,0.33,0.2836,103,384,487,31.16,33.335,33.0,19.0012,Afternoon,Hot
12277,2012-05-31,Summer,2012,May,17,No,Thursday,Clear,0.76,0.6667,0.31,0.1642,85,742,827,31.16,33.335,31.0,11.0014,Evening,Hot
12278,2012-05-31,Summer,2012,May,18,No,Thursday,Clear,0.74,0.6515,0.3,0.194,85,700,785,30.34,32.574999999999996,30.0,12.998000000000001,Evening,Hot
12279,2012-05-31,Summer,2012,May,19,No,Thursday,Clear,0.72,0.6515,0.34,0.1642,104,487,591,29.52,32.574999999999996,34.0,11.0014,Evening,Hot
12280,2012-05-31,Summer,2012,May,20,No,Thursday,Clear,0.68,0.6364,0.44,0.1642,88,391,479,27.880000000000003,31.819999999999997,44.0,11.0014,Evening,Hot
12281,2012-05-31,Summer,2012,May,21,No,Thursday,Clear,0.68,0.6364,0.44,0.1642,41,318,359,27.880000000000003,31.819999999999997,44.0,11.0014,Night,Hot
12282,2012-05-31,Summer,2012,May,22,No,Thursday,Clear,0.66,0.6212,0.5,0.1642,43,221,264,27.060000000000002,31.06,50.0,11.0014,Night,Mild
12283,2012-05-31,Summer,2012,May,23,No,Thursday,Clear,0.66,0.6212,0.54,0.2239,26,114,140,27.060000000000002,31.06,54.0,15.001299999999999,Night,Mild
12284,2012-06-01,Summer,2012,Jun,0,No,Friday,Clear,0.66,0.6212,0.5,0.2537,10,76,86,27.060000000000002,31.06,50.0,16.997899999999998,Night,Mild
12285,2012-06-01,Summer,2012,Jun,1,No,Friday,Clear,0.64,0.6212,0.53,0.2239,0,34,34,26.240000000000002,31.06,53.0,15.001299999999999,Night,Mild
12286,2012-06-01,Summer,2012,Jun,2,No,Friday,Clear,0.64,0.6212,0.57,0.2239,3,13,16,26.240000000000002,31.06,56.99999999999999,15.001299999999999,Night,Mild
12287,2012-06-01,Summer,2012,Jun,3,No,Friday,Mist,0.62,0.5909,0.73,0.0896,0,4,4,25.419999999999998,29.544999999999998,73.0,6.0032,Night,Mild
12288,2012-06-01,Summer,2012,Jun,4,No,Friday,Mist,0.62,0.5909,0.73,0.0896,1,5,6,25.419999999999998,29.544999999999998,73.0,6.0032,Night,Mild
12289,2012-06-01,Summer,2012,Jun,5,No,Friday,Mist,0.62,0.5909,0.78,0.0896,4,41,45,25.419999999999998,29.544999999999998,78.0,6.0032,Night,Mild
12290,2012-06-01,Summer,2012,Jun,6,No,Friday,Light Rain/Snow,0.62,0.5606,0.88,0.1343,5,136,141,25.419999999999998,28.03,88.0,8.9981,Morning,Mild
12291,2012-06-01,Summer,2012,Jun,7,No,Friday,Mist,0.64,0.5758,0.89,0.194,33,369,402,26.240000000000002,28.79,89.0,12.998000000000001,Morning,Mild
12292,2012-06-01,Summer,2012,Jun,8,No,Friday,Mist,0.64,0.5758,0.89,0.194,19,675,694,26.240000000000002,28.79,89.0,12.998000000000001,Morning,Mild
12293,2012-06-01,Summer,2012,Jun,9,No,Friday,Mist,0.64,0.5758,0.83,0.2239,24,274,298,26.240000000000002,28.79,83.0,15.001299999999999,Morning,Mild
12294,2012-06-01,Summer,2012,Jun,10,No,Friday,Mist,0.66,0.6061,0.78,0.2836,49,155,204,27.060000000000002,30.305,78.0,19.0012,Morning,Mild
12295,2012-06-01,Summer,2012,Jun,11,No,Friday,Mist,0.7,0.6667,0.74,0.2836,42,193,235,28.7,33.335,74.0,19.0012,Morning,Hot
